id,basketSize,budtenderId,locationId,timestamp,budtendenderName
3f8d3068-1f96-4622-bc85-282b26e845d2,83.11,8055758c-dbc2-4661-924e-b449bea1a66b,b7d3f286-a2a0-4081-bfb7-b4e85ae09453,1691690733,nervous_cricket
34a6e6ac-1ebf-4c15-bcba-7d1609fcf296,65.36,287b73b1-32b1-4fdf-8427-6365a298b20f,ef94fa06-ef0f-471d-8844-9ca57f75b370,1691690733,roasted_echidna
fc583448-8c00-4dde-b605-f6f9afd3a58b,4.59,159ca232-a041-4aa7-b385-61479dead374,98388948-b2e4-4102-acec-5fd00a678a53,1691690733,sweet_mink
b2a924fa-95e2-4e56-85a7-b2c940b50370,0.93,19d7d447-b088-4e50-8315-ca1bd1ae08c1,ba1ae304-0bb1-4066-be8f-7fbc33b50172,1691690733,psychiatric_otter
0402e58f-52c7-40b3-8959-c47e42e0a0b0,92.67,ccdc67d8-e61d-4484-8d22-dd552209a29f,aca01d47-acbe-448e-a06a-7f15adbbada0,1691690733,weird_limpet
30b27902-43d7-40fe-b65c-acea20b3e64e,73.96,df410e42-629e-4a70-86d5-a77279a013ec,19e3a088-b9a6-4ee3-813c-35468e853383,1691690733,horizontal_stork
3081a4f4-7cce-441c-b4a1-97bd34368064,58.12,62045f7c-0804-4960-a0eb-fc9a5624abbb,63348527-f4fc-4540-9462-ef45410ef362,1691690733,marine_primate
26af19b1-9838-467d-91c4-53b372d9ccaf,97.22,2ff7ceae-d763-47ab-b1d2-493af22de8ea,a4da2cc5-ede2-4174-9064-e919fa1cccd7,1691690733,filthy_quokka
69a6ce73-0371-40ee-8713-784df9d28d98,94.13,990ae3f3-4207-4978-827e-73dca76d124f,31534228-ba8f-4f5c-9b28-9d89bbe6f048,1691690733,determined_tarantula
b5477299-c4c9-4c47-9945-7656b5505521,62.38,d61daccf-b863-48fe-bdc8-09e3f163f856,595c5ddc-882b-4f96-86d7-79cbcad94b08,1691690733,alone_vicuna
54153f97-862b-43fc-b44c-cabb8c39a292,64.54,529eadba-e81b-4a1b-aa09-00c0b4345a8d,5f047bba-002c-4198-aadb-8e2610881c5f,1691690733,amateur_nightingale
42229864-f88b-4a41-b1cd-9b256310b481,71.24,04b547a1-1d37-415b-8642-2e4e4f25184f,f70bfaa3-50dd-4bfa-9825-be9cf7cdce18,1691690733,developed_reindeer
0db92140-fa81-42ca-9c73-814b707bcae6,49.31,501c3af8-3409-418a-aa35-d80e06de6840,8adf5dbf-1f5f-4b78-b292-e75fea10378d,1691690733,ytterbic_rat
24b56db2-4c68-41c7-8989-e0ea58b074dd,91.77,7f3bd187-889d-425f-af7c-28bca6b34150,3f30fcbd-7d84-4b26-a873-b2de2cfaf1a9,1691690733,coastal_sparrow
ba9c8e9f-fac5-4690-a954-ebf9eab235a4,37.31,e1742507-105b-4c47-99ab-42ff52583cb2,880aaca6-7fa4-4db0-beb8-a0d113eef92b,1691690733,amazing_rooster
38c1cb96-ceac-43ef-a144-cd2237a28804,64.51,cbaecdbc-7c72-4115-94ff-e59abdd31b99,5313a5f0-2fb1-4576-9084-8ee38b23be5e,1691690733,thin_mollusk
ded621fa-33fa-417e-b018-5ca9e3612242,13.03,e15ae618-00ec-4796-a33a-19f59f9e467a,477a02f1-6458-42b6-b1a4-8ef7a6df534f,1691690733,sudden_wolverine
860f470c-1b61-4945-8a22-d23d67fa0101,72.55,c449433c-6053-4998-9d76-657a9a862026,76122806-756b-451c-a617-5b8ed9939c91,1691690733,watery_hoverfly
c2afd191-0d83-4006-b160-75b734c7e781,35.60,e6459cca-7609-4002-8f4a-5903fa946f79,5fc04df1-b062-414c-8fa8-fbba855195c1,1691690733,satisfactory_kite
a3fc0153-1166-41da-995d-f27d8bcfb375,81.92,2bef401b-d084-4f3a-bac0-3fe4b080fadb,24a1e5eb-37c5-48ac-b9c5-36a2a242f6b0,1691690733,normal_marmot
b1bfa40a-8397-42f6-a2f7-7b8a6356f73e,48.63,245211d2-1d03-4e00-a98e-2c142cc10bee,49f0f851-9b06-4e2a-bb10-04cb5ff765b0,1691690733,bottom_peafowl
ab5e5d54-68e7-4897-a439-8f4962f8fc6c,88.72,7d6d98bc-23ef-4414-a7cc-b806eb391ec0,84bfd1ed-0c21-4c70-946f-db76423ad47d,1691690733,junior_flamingo
5fc4839d-dac8-40c6-b0d4-d9fb1e8b208a,41.92,25e9cfaa-d43f-454a-af2c-48d41fcf3398,7041c680-e6d5-41a4-ab15-87665b05da72,1691690733,disastrous_marmoset
7c6ac71e-f274-4807-9162-187115878b48,47.11,76cb0b07-bdf6-49c7-a50e-0cfb03d94659,a0283038-825c-4e4a-9f99-29cb0693926f,1691690733,exotic_guan
3fb99fcf-789e-4de9-a4ba-c4af5a1ab3f6,60.59,7c75ade2-e338-46c6-ae19-c6d35db8c890,d2f31581-720f-4b98-9251-a6644be96447,1691690733,striking_piranha
aa34730e-be2f-4ead-a4a4-6174ee1765df,87.14,f1057caa-6d75-4ce3-9d82-0bd6ea6e5a70,34f5711a-a67c-4358-aa2d-454fc1a2a462,1691690733,daily_opossum
31af222f-61b3-45ac-8ad5-9ef0938ef668,9.12,703e8e66-5cc7-4bb9-a193-51cf2d1bd6dc,de081e40-7319-4313-ada3-a07da698559b,1691690733,vivid_carp
e032d502-9698-4262-9df6-2742f1e80840,86.38,85a7c406-1dc5-47ad-bc22-2fe2e02962bc,c1f092dd-3799-4bd7-853f-70db37c7c1d3,1691690733,casual_asp
21ca4cdf-10ba-4427-bf59-45871f5693db,18.89,4e209cd4-da88-4c9e-99ba-b0eeb0199274,9ab4e81a-70bd-42df-bc49-1464715bd2d4,1691690733,sophisticated_chicken
99f2755f-9977-4619-9631-f47d65c8e5b0,52.65,048d57d9-4ec4-49ba-bc5e-400a4a2313be,cfe3346f-1f4a-4c3b-a633-28f90231826c,1691690733,bloody_armadillo
40b177bb-a6bc-4c60-9628-574724fbf5e4,69.58,350bbe61-9a88-4426-8df0-cb42060d672c,7539d5cf-c094-40ad-a5fb-6b83c8a1ca03,1691690733,advanced_squid
f206bfce-976e-4dd5-9757-db3d5c094058,77.99,2ebeb566-0249-484a-b60d-7e6760909ddb,9fc71b59-bb8c-48c1-96c2-a402c011b419,1691690733,salty_salmon
c0af6cd2-4236-4ca9-aa44-9f4d80157c3b,50.07,bdf14cd0-ec04-4c76-9310-a6c47d8e49ab,518184f2-1798-4586-8ca0-af6e8c4e695f,1691690733,encouraging_vole
b76de7db-9acb-4d16-a122-db99b4bdecea,58.69,d09d7d53-63a1-4d0b-8a8c-9cd40fc5cef1,20320597-2e36-4af9-a926-ec0889d7d642,1691690733,obedient_owl
c98a1d4b-33e8-4a60-a968-012ff2accaf7,59.59,536c4252-f5b1-40db-8262-e505c08af0ce,b0a93d72-bd6a-4917-9374-fbf711d11fe2,1691690733,eastern_raccoon
b1484ec2-6419-459b-8034-09927c048cb5,21.27,68573077-2a44-4339-87a9-e5226f6ad3c2,fa473be9-4828-4407-be36-c2dc388357ab,1691690733,agricultural_gull
fe2deb28-463b-42c1-a950-a9eb0260e5d3,58.78,a37d6d77-490b-4bfe-84b4-177c80f0215c,b8a98494-59ae-4d38-b9ea-7efefc119500,1691690733,unique_whale
a1f4e876-59bd-41e3-bc74-f54620bac387,60.03,6acbe66a-789f-4e9e-89a8-3240253a684d,0477da76-3029-4c09-bc7f-b99877a7dcbb,1691690733,cruel_kingfisher
2e9c9ff5-5757-4e45-9c83-1da5b87d9e78,91.09,f8c05883-4484-4172-94bd-431edb3b9a7d,8f2b7da7-e902-4cbc-b74b-7635119b9157,1691690733,irrelevant_mite
ebb40478-44dc-4203-acf5-3508c9a6775d,40.94,83cf4c4b-4bca-45d5-98df-a80084b8e3d8,1f34d7bd-b93e-4cb3-bb14-75fef30ef5fe,1691690733,redundant_rodent
f2551527-66e6-4484-be56-08f0c756d25b,63.80,bba57225-9a0e-406d-8564-be8f261a629f,65dc397f-c06a-420e-a557-c53209586287,1691690733,increased_crayfish
dc6cfde7-ef7b-4fb4-9354-102b7ee2546d,87.74,c632f506-a9be-407c-988c-597b3d2e2a5e,4e82ab78-1283-4fc8-98f8-039dbd4fbbb6,1691690733,direct_bear
209eadcb-493a-4496-8b1b-108b7d397416,2.56,9713f9a6-4f68-42c7-981d-f7a99759b80f,9858b2c8-1456-43a1-ab66-bd4f4d246d55,1691690733,unconscious_fish
d06fc917-362f-4c37-bdc1-b25347a1c181,64.20,8dde8296-5c35-4ca5-8719-3f0f5df92fd8,ab924f5f-5a90-4583-b46c-022894eb3a88,1691690733,judicial_woodpecker
8de08fcb-0e38-4cf9-8ae7-8d5f1b56f59d,78.13,08ca22aa-c508-48a1-a371-4bf8a49dabdf,8d22daf6-de4f-422d-8fc3-a372669733b1,1691690733,spicy_cardinal
a0abd4c9-ef0f-4098-9c02-dff5079427c6,61.07,53ef6d17-12ac-4129-998b-a0d494474c07,7751c9de-8b51-43d9-b72d-ad17cb9a3c4c,1691690733,explicit_bovid
0e115984-9339-4299-8e53-0a985f033fb4,5.00,705512c2-dee0-4d79-b26b-349063a42aa8,9b35ea22-56bf-4108-87a3-830dfd15583b,1691690733,junior_lizard
af526c36-3e04-437b-88d5-c0595ae5bbb8,54.26,47a39e9f-2d65-4a18-bc6f-62097ef32102,dcb1b1e3-0656-496d-9a00-fbd760f8911f,1691690733,thorough_cicada
410dcd0c-ada0-4c84-a0b1-3efdca7bd654,58.43,92247efb-ad84-4c79-8056-f28adc86e02f,2ff7be71-046b-47b1-988a-7c55a127e5bb,1691690733,faithful_snipe
f0ddef50-51fa-4bfc-ae5e-b1bab180f0e0,9.75,86970b1b-6f53-4af3-b518-1febd74eb47c,2f8eb789-94fc-4604-9ec6-88c9b15596b8,1691690733,awake_deer
fcac6d07-25bd-4d46-a7e3-7f3f7fe6eefb,20.49,1a7582c7-7ae0-46cc-9ad9-5ce759d44a88,f50538e4-3ced-4584-9102-4b3781b75e47,1691690733,sour_barracuda
536674f2-2688-4dd0-af7d-9f02c28bde87,75.27,030c4678-749b-43f2-9f5b-a68477396b60,45cca2b0-1abe-4ed4-9b11-33c5227b2c76,1691690733,rapid_eagle
042f1516-a397-43ac-bff9-f5bc106b6707,27.32,3bfd635c-10c6-4366-9c43-69768f74b161,6af06bc7-b4d2-4b2b-949a-499a0ea65799,1691690733,disappointed_lynx
c18b83df-f242-4f3d-b130-843e1db9a834,47.83,963223f5-4507-412a-8484-e3183c649be1,74f7c0f7-94f8-4b57-b4ed-e128ff734c8a,1691690733,adverse_goldfish
41f7fd19-a955-461d-9ee7-56ffcf2f42b2,72.03,3ba5cbfd-c6fe-4cb0-8476-a4e48393e413,d5c3ee4d-12ac-4ce9-8577-dd769ad7183f,1691690733,spontaneous_spider
e1316f78-a7bd-45bd-be12-77ca8ad9eb9d,1.65,239720d0-6024-4a08-b5fc-3785cd0a7e9a,ef9c4f38-4193-4c72-9510-a23a7ff2db8f,1691690733,novel_koi
d4cb5749-b45a-4540-bef5-b551ec35f5d1,85.65,bd671cd5-edef-4be7-86f0-c2a4730dc7a2,3d80a3a9-ab5f-47cc-8d4d-22f4a4f3dac0,1691690733,salty_rhinoceros
3754831b-9aad-404e-a437-ed93b7bb1ee1,71.29,35edc7e1-8121-45da-b6e6-aa1442a43773,bcd46582-637b-4585-a2c8-74a88b9d7774,1691690733,naval_opossum
adeb2b6b-9885-4f7c-91d9-20ee1b1831cc,75.28,b440e80f-f6e4-473d-961b-ced0600ab7ef,2fd4b33c-2861-4d9b-9b4f-20f97f85a2d9,1691690733,ashamed_silkworm
e20dcf68-a3cc-4646-9e13-a424794ef919,19.74,d874f94b-3f9f-4b34-a512-dc0cdda47186,b13e78bf-a020-4cc4-918a-5dfbca54c208,1691690733,disastrous_toad
a37d44d1-b70d-4afb-86e0-4f68ecdaff16,6.07,e3474f33-ed2e-4613-a618-c243135ccd6d,c35d7610-6c66-4fc7-b22e-b4f86220ef44,1691690733,biological_wolf
75ab441c-02de-4594-8b77-130fa6acfd10,70.96,5dbf00e4-d3a6-4864-a263-046da9718177,b8f43b7b-b7d8-4291-b12c-a06330637a7e,1691690733,clumsy_cricket
22962cd0-6fc6-44bf-a296-e6468dd52912,2.49,e8bb753b-276b-4547-bc4b-466b8dd765ed,e5d8405f-7a8d-4a04-96b4-df7053ef7073,1691690733,scared_porpoise
31603f5f-8eb3-425a-90c7-d1d9e30c6b5d,44.28,41ba0f8b-4275-4079-bd94-4ad2846d4f48,cf9a7f6c-5d9d-4b65-9cb2-f3ed6514e505,1691690733,delighted_marmot
b1f6dc05-6773-4da7-9b05-b78c1fba2991,25.70,5d63cbdd-9be2-4bb7-952f-c8da972a556c,a0497c91-9245-4612-8cb9-462792f50869,1691690733,shallow_cricket
a1080754-3081-4359-adea-b4984ff74925,91.62,03333363-8615-4e5d-88a9-8656b698ca0f,3f0e8008-cc4a-4bd7-8ac1-101f11a5f8f1,1691690733,fixed_peacock
859573f4-76c2-490e-8751-b394c1ddc41f,33.09,83f4d576-ff8d-4630-b93c-1c476e9e7947,827ed772-899d-4805-97a2-22168877f8ba,1691690733,artistic_lobster
5c6defb1-ab38-4b42-bb7a-061a3a8efb2b,7.49,c8514414-fa5e-4c10-8dc9-7217028bf1e7,416f8dc5-446b-4c18-88e9-15e4bb1f0a63,1691690733,mass_planarian
f4b9fcef-43e4-41c8-b391-af23d0e0584f,69.21,0cb2167e-0340-48a7-b540-c9bba1aeaafe,a0e67b25-da9a-49f3-a4f7-090a650805bf,1691690733,unexpected_fowl
e5d2fe97-511a-4f14-b540-2433a8e502e4,97.46,83831a6b-d21c-4057-b4ea-e730e7be0816,321ec39c-f3da-471c-8677-3af94b3a479f,1691690733,single_cougar
a340987e-8907-44ba-8123-80a0a2ed8606,54.17,b3ed32bb-e66f-4d88-87e7-9377e24abd47,7e3f0144-acc8-4554-832e-e28ee8f93c83,1691690733,registered_tiger
36fdded8-35d5-4a62-ae94-37f0781d7ee5,3.95,332adc1f-e3b3-45d1-9537-88efcc434541,0c2bf148-c46b-4e16-a360-c97777e717e9,1691690733,live_parrot
76532a4e-e18a-42c3-8d96-cd962e6e3371,72.38,6b194315-2303-4211-bd2a-fb90e3bfb65d,794d1908-ac31-46f2-a20b-108de6fe62dd,1691690733,wonderful_grasshopper
e0b6f79e-e6ff-4972-9287-21ffb342b258,16.13,7a2f6029-cd03-483a-8456-23c63cc4ae3c,ffb3c777-09eb-413b-bb82-a5c43f860666,1691690733,quick_firefly
b87a8d05-e50c-411d-bea0-5eff4f4f93b2,92.56,664fdf63-ea0f-4b4d-b9d6-08c6f2a50107,a3ecc2ad-d569-4d2d-8b00-64fd19492913,1691690733,elaborate_ermine
f6282759-22a5-4537-8d0f-5fda13a1beda,74.54,0737a531-7ecf-4b13-9d11-baea1dd8f016,150600f9-1aa5-44cf-aaa9-545e53d09221,1691690733,assistant_boa
528d0d9e-9130-4175-9411-8555dbf87063,49.50,d0bca36d-00a6-4585-8cca-6552fa15505a,0c1b6ab8-b1cd-4838-a9ff-8f15e27afc7b,1691690733,dutch_chimpanzee
b7e02cdc-a685-4bc0-aacd-92beaa15f00d,24.33,835392c6-fd9a-4b61-8f47-238c6d3dab84,70499878-a0a3-4528-8007-501eac4c7065,1691690733,top_magpie
f75b9cfb-6159-4b17-a6cf-e8bd8c5769b2,28.04,35286bc1-5ca3-48d9-acc3-f4bc5f173173,f3d48df8-2200-471f-b2a5-bb510e92dfec,1691690733,serious_crawdad
95aef646-3a88-4be3-ba54-c6872f369661,12.31,69827fd3-84e9-4fb5-ba73-c5929863b60e,0df4fc4d-5e95-437f-b21b-7d561a4eca8b,1691690733,yodelling_fox
3a9620d1-0314-45d8-aa93-9d7df227c410,41.51,c7d22137-8189-45b3-af30-f1cfa66e47cb,e2002b43-28b6-444c-8477-b80b3b102018,1691690733,comfortable_swallow
e2947c1e-fd10-46e7-85a7-08c86ada5d70,44.35,b8c0fca4-e2bb-4ab0-b265-dff5ed35a60b,02b4f371-0468-445e-b8e5-ea611d4e0f51,1691690733,unknown_finch
00b8716c-f217-43f8-8fc2-acb82d89a1e2,54.32,d05fd320-8b3a-4faf-99db-c51f4ad195e0,71985ccd-7551-4d79-a263-15deb6d57acd,1691690733,eldest_emu
2d8e675e-2dc5-45db-a2e4-3b3d3141afc9,65.19,2b58636f-eb52-43e0-a3b0-f607c1e708bf,be9f147a-2cc7-420e-9d2a-643d1c8ef409,1691690733,wealthy_panther
24edd49c-0e40-4ae2-b186-0d303352576f,60.76,9f591217-ce8a-4600-90fa-6bffa951274d,fdd67fe5-ad35-482f-99ef-5cb7e0782aac,1691690733,respective_whippet
7111e172-4cb3-4a2d-ae63-5a656ba693b9,79.78,cdb0f0c0-37c9-485e-9b4e-28bb89bbd808,b627206c-aa6f-4c54-8f6f-d5c84db07461,1691690733,numerous_dove
b820f96a-d975-4586-ac98-927cac493306,60.01,c293a8d8-dd4b-4677-9c09-6679ae3c3fd4,623db1fa-083e-40e7-b595-15d4037d6494,1691690733,diplomatic_seahorse
f8a47211-37a0-4534-be8c-eb0b6bf977ad,53.42,e2de75d4-69d5-43de-a4d8-9c3d88fa0769,d6b8ae54-a742-4163-96d1-0637975baba1,1691690733,ancient_squid
70ba97a4-6fd3-4b9e-946d-24a6c2b0d855,95.11,9c26a4c0-93c5-4ed0-9d34-9af95d594bdf,bb6bce22-507d-46e0-89dc-7c285fd5f041,1691690733,mechanical_earthworm
91ef06b7-106a-4dc7-a11d-926a645155e6,0.89,99487af8-98cb-409f-b4db-155ac354d934,b5502422-50b4-4f4a-806c-e07f626ee43e,1691690733,cute_mackerel
0cfda89a-7ae5-4a9c-8934-4868eea3758d,14.72,43eab3c6-0943-4b6e-ba1e-c9f29e4e94e1,e6621c04-1313-4c51-afea-87c829e0623c,1691690733,casual_bedbug
8c9791d9-18e6-4839-a189-a47556c7f899,48.06,2b921689-5b54-41f5-a5ca-91b67184914f,315c0264-fc21-4344-b062-f76529d14687,1691690733,melodic_felidae
a355fd10-8906-43ad-9d9d-de140df7d7e6,48.59,fdeca10d-f389-4c8d-a17c-37d14d550b21,05e01175-fdfd-4ce1-b262-94a1a13bfb17,1691690733,lonely_thrush
45bf809e-d195-40c1-91dc-ffc7558ea7c5,76.76,01bb0b22-f064-47f7-810f-badd646b48ed,4e1b57e2-01c5-429f-9c25-f33e4bac38c1,1691690733,everyday_magpie
d9749731-dbb7-414f-a743-626fd536ea7a,59.29,c848e0be-5cff-493f-b8b5-3fe6722df3fe,e8c408dd-7566-4d4d-9130-c59b2fbb1dc7,1691690733,extraordinary_jackal
57bd4231-9c5c-40d2-b274-05d08f58194e,97.87,d5df9953-1326-4abd-afab-234a6a9c163a,2dd9436f-2318-4583-849a-1eed3577cae8,1691690733,specific_muskox
6a4e7cc6-fa6a-4f36-909b-d2c80612c54a,12.20,d10363fa-e207-4c22-ab99-f395f07c4cee,a9ff738a-95ff-426c-a69d-49d52754cb58,1691690733,partial_bass
67ba9c13-54c8-4bd8-9d36-d2bbcf100f36,32.69,08f30025-e953-487a-8543-ecf877993ed9,159d8fad-610f-403d-bde2-bdcaaecb0d7c,1691690733,jolly_dinosaur
798a0c94-91be-4fef-8cca-cbe5579b90a8,90.59,7d08ee6d-592d-459e-a078-92eed544fc05,ccdc832d-fb0e-4951-b923-97bfaa2e56ea,1691690733,marginal_minnow
d3f6a781-af52-4d72-b554-957ad6feace9,73.19,526444d9-32ea-4de7-86a7-5768fb6d4246,fa5ce406-d246-45af-98b4-9132c9f1dd41,1691690733,different_starfish
0b91c527-e790-486f-89dd-03d59b8cafb6,67.47,5b4ddfad-4d97-40dd-80b5-e689719b85dd,39fad5f2-b1db-4a2c-91e1-d3bb0210e12b,1691690733,international_dragon
461e48fe-33a2-4ff2-837f-8eba71c5fbdb,14.60,8d52c20e-7ccc-4ead-905a-c4475e89f528,857d8351-1da9-4e2c-b631-8c60c1fbc3e0,1691690733,negative_starfish
94440737-e8c4-4e69-80ef-204e39be45ba,8.51,da5ba0d3-6baa-4bf0-ab6d-54ca20d5caa7,543997e2-14bc-429f-9be7-9c25ebbd6bd1,1691690733,awful_tarsier
11e22320-b2e5-4c87-a85e-863b7b1854cf,15.45,bf641e5d-e377-4b32-9962-24be951da764,8aa8c82b-1607-4ce0-bf64-f4fea47455b2,1691690733,private_monkey
6fd7219d-efc7-4bdf-b8c0-c6b8f25fe7ee,27.95,9b41e8ee-b281-4cb3-9c15-c7b5307ebb46,c572bcab-932f-4f1c-bf46-c4032bdfc35a,1691690733,eldest_lemur
9d65d405-ba9e-4ca5-9856-347d3696b860,77.77,93f6c942-2ab0-4448-b854-8b01245b6370,5e7fe6bb-7131-4ff2-95af-e5282723f4ae,1691690733,complete_marmoset
abaeaef0-af0c-479b-b431-f228bac19a69,52.56,912a0903-d409-49b6-ac09-d68f383fd370,4f7b601f-441b-4995-a78e-e3b972514b56,1691690733,cuddly_ermine
68e61b1d-2ca2-4be8-92a1-e2ff59d2a9a2,64.90,7872981e-f9fc-40f9-a62d-32cceeaf39d5,78c47b29-9e94-4d4c-9093-fc0e83d92c35,1691690733,few_galliform
15d8cb6e-bd32-448d-9a46-b0cca83b0e17,55.74,d9b48fb5-3efb-449f-b374-413a196d4f1f,ecca5ed7-5957-4fbc-b6d0-79cc1ca6cf68,1691690733,conservation_aardwolf
7680f05d-4316-4562-9f98-3a6faedfc6d1,91.55,e27a9af0-2451-4ca9-9eca-8cabe2f2ee7e,15253086-73d0-43a1-ba84-a399f5461e2d,1691690733,confidential_squirrel
31099749-f060-44d2-9337-e9567ecd1552,61.68,f5425e5a-7d9d-4125-83a1-84f3af2c3ae7,beb52960-4abd-4616-aa23-00f9dbf38c7e,1691690733,abstract_crane
e8b8c644-556f-4993-9356-32cb3272edfd,59.54,a478fc7a-4638-482c-b614-2139c440416f,262b092f-46d3-464a-b946-2af136406d07,1691690733,retired_centipede
3845d538-f2eb-4a64-b5c2-2d7910a083e0,12.82,f006eb47-396e-4825-ab56-41e0852eb160,dd633aa4-4d1b-4edf-8530-b3fd2c23f806,1691690733,rival_penguin
53723abb-5c5a-4e9e-a188-ccf78d4f7b45,44.55,f506065e-c356-4cdd-ad8e-3dcfb3ed2209,5d6e9fc0-9a8c-478e-8c3a-7978f1cde7da,1691690733,positive_dragonfly
486b1a87-404b-47e7-86ba-c6cd067f0645,63.07,14fdd0f2-7cb3-45ec-9acc-29e93f51a5f3,f3b47b4f-de59-47ac-aa7d-f4e96c216eba,1691690733,western_gecko
9698521f-acb3-4e30-a54b-b2c423ada24f,59.15,4706f129-f543-4991-9b4a-28804600acfb,9cf955a8-740e-4b0c-b618-dced5a3a87b0,1691690733,necessary_sole
cb02a23e-242e-4d30-9143-46d5df0cd1f7,10.48,afdba339-dea7-42d1-a77f-fdc1fa70b8b4,9875f5ac-b576-452c-a2fd-d37771342d51,1691690733,mass_antelope
2d16c390-dd17-4b4b-a3f3-f0a885211fc5,5.62,f5a4dd8e-95fa-4f02-8996-251b7d82eb49,c094693a-2770-4ea7-92b3-1ef36fa150b0,1691690733,excellent_dog
2edfd6f7-c80c-4b14-98b4-9415cef7a50e,57.31,11d02a8c-7dd5-4a47-87ae-b08505636021,2c0680cf-21cc-4c0c-84fa-9ddbe25f97db,1691690733,purring_vole
afd6b818-3aae-40bf-b5e8-2a89a5c66e52,93.92,1d513c33-3635-4475-91dc-7a39b3ed192c,43827a4c-5f70-4b44-83e9-bb1aea54ddb0,1691690733,dry_earwig
a19d06f3-4bc1-435f-9df8-6f0568ddc275,38.54,e9129baa-4350-44ca-91ee-c99613ba6832,e6eec74f-a8e2-4aeb-a7be-dc8b80464765,1691690733,fun_albatross
1981ddcf-518d-4138-a7d3-d822ecf4669f,64.24,91fbd038-6506-480b-a85b-2fd592b31128,0d4e5803-4778-4c2d-a1fd-b4fa2d8cd143,1691690733,secret_firefly
61175019-343e-49e2-a773-dde95774618a,88.03,14af5bdd-d5f6-4c73-b5b5-e3b786574ba2,60791de9-0cfb-4cf0-b636-12c33ea35760,1691690733,controversial_grouse
6dd6d7c7-5177-44d2-87c1-64a4520f260d,87.48,abac7796-3c12-48fd-bd91-d4480059c8f2,c37bfb96-a1dc-46b1-9603-a06cbdae7279,1691690733,mute_gopher
667a2fe9-7c9d-439b-b2ea-3954b936b851,98.51,84b0a400-5028-4543-837f-07b127107b58,9c605082-5b73-427b-8644-7798b04d0fae,1691690733,fresh_antelope
fb48c4d2-7b90-4774-a452-2565b64c7aab,88.06,bc0083e7-2efc-454f-a5a5-bdcd5ad0bf0a,c5040852-b729-498f-8c85-d32e64d2a7ec,1691690733,known_echidna
6a1c5049-0f83-4727-b1e3-f9cad7b5cd94,46.20,ddcfafe8-1fdf-4fab-b596-63eef3731fce,b97e56a6-1e33-4c57-8e8d-d3b39fbf89bb,1691690733,thoughtless_salamander
